id,businessName,fullAddress,streetAddress,city,state,stateFull,zip,country,phone,website,websiteTitle,latitude,longitude,source,certifiedTech,nearestFranchise,distanceToFranchise
799,Aspen RV,"1351 E Winchester Trail, Camp Verde, Arizona 86322, United States",1351 E Winchester Trail,Camp Verde,AZ,Arizona,86322,US,928-683-5522,https://www.aspenrvrepair.com/,www.aspenrvrepair.com,34.496421,-111.832609,RVTI,true,"Fireside Phoenix, AZ",73.7
800,Atlas RV Repair,"11098 West Fallen Willow Dr., Marana, Arizona 85653, United States",11098 West Fallen Willow Dr.,Marana,AZ,Arizona,85653,US,253-249-8630,https://atlasrvrepair.com/atlas-rv-repair,atlasrvrepair.com/atlas-rv-repair,32.438415,-111.20189,RVTI,true,"Fireside Apache Junction, AZ",70.4
801,Auer's RV Inc,"5070 East State Highway 29, Georgetown, Texas 78626, United States",5070 East State Highway 29,Georgetown,TX,Texas,78626,US,512-863-2030,https://auersrv.com/,auersrv.com,30.640588,-97.60711,RVTI,true,"Fireside Austin, TX",27
803,Bankston Motor Homes - Huntsville,"2191 Jordan Ln NW, Huntsville, Alabama 35816, United States",2191 Jordan Ln NW,Huntsville,AL,Alabama,35816,US,844-235-7443,https://www.bankstonmotorhomes.com/,www.bankstonmotorhomes.com,34.751329,-86.63671,RVTI,true,"Fireside Gadsden, AL",62.3
804,Bankston Motorhomes - Ardmore,"30225 Bankston Rd, Ardmore, Tennessee 38449, United States",30225 Bankston Rd,Ardmore,TN,Tennessee,38449,US,844-431-8062,https://www.bankstonmotorhomes.com/,www.bankstonmotorhomes.com,34.995481,-86.860184,RVTI,true,"Fireside Huntsville, AL",24
816,Black Hills RV Sales & Service,"4871 S 190 Service Rd, Rapid City, South Dakota 55709, United States",4871 S 190 Service Rd,Rapid City,SD,South Dakota,55709,US,6053427304,https://www.blackhillsrvsales.com/,www.blackhillsrvsales.com,44.080543,-103.231015,RVTI,true,"Fireside Black Hills, SD",19.3
821,Bob's RV Service Center,"5929 Old Greenlee Rd, Marion, North Dakota 28752, United States",5929 Old Greenlee Rd,Marion,ND,North Dakota,28752,US,828-724-4522,https://bobsrvsc.com/,bobsrvsc.com,35.667256,-82.114223,RVTI,true,"Fireside Asheville, NC",25.1
823,Boland RV - Hannibal,"9699 HWY 168, Hannibal, Mississippi 63401, United States",9699 HWY 168,Hannibal,MS,Mississippi,63401,US,573-248-8003,https://www.bolandrvs.com/,www.bolandrvs.com,39.730156,-91.395402,RVTI,true,"Fireside Lake St. Louis, MO",72.6
824,Bull Moose RV,"2600 Main St. #114, Logan, Utah 84341, United States",2600 Main St. #114,Logan,UT,Utah,84341,US,435-213-3616,https://www.bullmooserv.com/,www.bullmooserv.com,41.780277,-111.833288,RVTI,true,"Fireside Layton, UT",50.3
826,Campers Inn RV of Acworth,"5961 Woodstock Rd., Acworth, Georgia 30102, United States",5961 Woodstock Rd.,Acworth,GA,Georgia,30102,US,(678) 322-1552,https://www.campersinn.com/atlanta-acworth,www.campersinn.com/atlanta-acworth,34.090243,-84.616086,RVTI,true,"Fireside Blue Ridge, GA",56
829,Campers Inn RV of Conway,"1302 US 501, Conway, South Carolina 29526, United States",1302 US 501,Conway,SC,South Carolina,29526,US,843-428-8080,https://www.campersinn.com/conway,www.campersinn.com/conway,33.807264,-79.020464,RVTI,true,"Fireside Darlington, SC",59.6
830,Campers Inn RV of Naperville,"9740 South Route 59, Naperville, Illinois 60564, United States",9740 South Route 59,Naperville,IL,Illinois,60564,US,815-726-1900,https://www.campersinn.com/naperville,www.campersinn.com/naperville,41.705197,-88.205781,RVTI,true,"Fireside Kenosha, WI",63.9
831,Campers Inn RV of Toms River,"2175 US 9, Toms River, New Jersey 8755, United States",2175 US 9,Toms River,New Jersey 8755,New Jersey 8755,,US,(732) 370-1022,https://www.campersinn.com/toms-river,www.campersinn.com/toms-river,40.033809,-74.222633,RVTI,true,"Fireside Montgomery County, PA",61.6
834,Camping World of Knoxville,"210 E Dumplin Rd, Kodal, Tennessee 37764, United States",210 E Dumplin Rd,Kodal,TN,Tennessee,37764,US,865-268-0121,https://rv.campingworld.com/dealer/kodak-tennessee,rv.campingworld.com/dealer/kodak-tennessee,35.974273,-83.616281,RVTI,true,"Fireside Asheville, NC",65.2
835,Castle Transport and RV LLC,"264 Londonberry Turnpike, Hooksett, New Hampshire 3106, United States",264 Londonberry Turnpike,Hooksett,New Hampshire 3106,New Hampshire 3106,,US,603-512-3450,https://www.buzzfile.com/business/Castle-Auto-and-Rv-LLC-603-512-3450,www.buzzfile.com/business/Castle-Auto-and-Rv-LLC-603-512-3450,43.044596,-71.427352,RVTI,true,"Fireside North Attleboro, MA",74.3
838,Certified On-Site RV Service,"17 Howard Rd, Bolton, Connecticut 6043, United States",17 Howard Rd,Bolton,Connecticut 6043,Connecticut 6043,,US,860-453-5011,https://www.certifiedonsiterv.com/,www.certifiedonsiterv.com,41.79298,-72.436955,RVTI,true,"Fireside North Attleboro, MA",58.3
839,Certified RV,"249 Lumber St, Hopkinton, Massachusetts 1748, United States",249 Lumber St,Hopkinton,Massachusetts 1748,Massachusetts 1748,,US,(774) 278-3285,https://www.facebook.com/CERTRV/,www.facebook.com/CERTRV,42.191657,-71.522177,RVTI,true,"Fireside North Attleboro, MA",18.2
841,Clean RV - Mobile RV Repair,"61 Stadium Dr, Alexandria, Alabama 36250, United States",61 Stadium Dr,Alexandria,AL,Alabama,36250,US,256-453-5344,https://www.facebook.com/profile.php?id=100071756677795,www.facebook.com/profile.php?id=100071756677795,33.771333,-85.884078,RVTI,true,"Fireside Gadsden, AL",18.2
843,"Colorado's Premier RV Services, LLC","5186 Longs Peak Road Units H &amp; G, Berthoud, Colorado 80513, United States",5186 Longs Peak Road Units H &amp; G,Berthoud,CO,Colorado,80513,US,(970) 342-6957,https://www.coloradospremierrvservices.com,www.coloradospremierrvservices.com,40.340892,-104.982934,RVTI,true,"Fireside Arvada, CO",37.6
845,Cotton Mobile Services,"550 Morgan Street, Orange Park, Florida 32073, United States",550 Morgan Street,Orange Park,FL,Florida,32073,US,904-437-9699,https://www.facebook.com/cottonmobileRVrepair/,www.facebook.com/cottonmobileRVrepair,30.174722,-81.706337,RVTI,true,"Fireside St. Augustine, FL",30.4
847,Delta RV Services,"140 Sacramento St, Rio Vista, California 94561, United States",140 Sacramento St,Rio Vista,CA,California,94561,US,(775) 303-7644,https://deltarvservices.com/,deltarvservices.com,38.157082,-121.690401,RVTI,true,"Fireside Santa Rosa, CA",58.9
853,Elite RV,"1671 12 Street East, Palmetto, Florida 34221, United States",1671 12 Street East,Palmetto,FL,Florida,34221,US,941-981-5366,https://eliterv.com/,eliterv.com,27.52339,-82.547018,RVTI,true,"Fireside Bradenton, FL",2.4
858,From the Narrow Road LLC,"2430 US-27 Suite 330-374, Clermont, Florida 34714, United States",2430 US-27 Suite 330-374,Clermont,FL,Florida,34714,US,(505) 506-0248,https://fromthenarrowroad.com/,fromthenarrowroad.com,28.382284,-81.686536,RVTI,true,"Fireside Lithia, FL",48
859,Fun Town RV - Conroe,"1505 Porter Rd, Conroe, Texas 77301, United States",1505 Porter Rd,Conroe,TX,Texas,77301,US,855-979-5150,https://www.funtownrvhouston.com/,www.funtownrvhouston.com,30.299477,-95.429396,RVTI,true,"Fireside Livingston, TX",41
860,Fun Town RV - Giddings,"1906 W Austin, Giddings, Texas 78942, United States",1906 W Austin,Giddings,TX,Texas,78942,US,(844) 734-1827,https://www.funtownrv.com/locations/giddings,www.funtownrv.com/locations/giddings,30.184647,-96.957737,RVTI,true,"Fireside Austin, TX",47.2
861,Gatesville RV Service and Sales,"225 State Highway 36 Bypass North, Gatesville, Texas 76528, United States",225 State Highway 36 Bypass North,Gatesville,TX,Texas,76528,US,254-865-7117,https://gatesvillerv.com/,gatesvillerv.com,31.441068,-97.713412,RVTI,true,"Fireside Waco, TX",34.2
863,General RV - Port Pierce,"3410 S US Hwy 1, Fort Pierce, Florida 34982, United States",3410 S US Hwy 1,Fort Pierce,FL,Florida,34982,US,(772) 448-4582,https://www.generalrv.com/rv-dealer/fort-pierce-florida,www.generalrv.com/rv-dealer/fort-pierce-florida,27.398832,-80.324204,RVTI,true,"Fireside Okeechobee, FL",32.8
864,General RV - West Chester,"1335 Wilmington Pike, West Chester, Pennsylvania 19382, United States",1335 Wilmington Pike,West Chester,PA,Pennsylvania,19382,US,(484) 307-5111,https://www.stsrec.com,www.stsrec.com,39.904711,-75.565424,RVTI,true,"Fireside Lancaster, PA",40.3
865,General RV Center - Elizabethtown,"187 Merts Dr, Elizabethtown, Pennsylvania 17022, United States",187 Merts Dr,Elizabethtown,PA,Pennsylvania,17022,US,(717) 857-2220,https://www.generalrv.com/rv-dealer/elizabethtown-pennsylvania,www.generalrv.com/rv-dealer/elizabethtown-pennsylvania,40.146588,-76.561313,RVTI,true,"Fireside Lancaster, PA",15.5
868,"Tennga RV Consulting, LLC","190 Burgess Road, Ellijay, Georgia 30540, United States",190 Burgess Road,Ellijay,GA,Georgia,30540,US,706-669-0003,,,34.716643,-84.508686,RVTI,true,"Fireside Blue Ridge, GA",14.6
870,Bri-Guy's Mobile Repair,"104 Fitzgerald Road, Charlton, Massachusetts 1507, United States",104 Fitzgerald Road,Charlton,Massachusetts 1507,Massachusetts 1507,,US,774-446-0796,https://www.facebook.com/briguysmobilerepair,www.facebook.com/briguysmobilerepair,42.174778,-72.011163,RVTI,true,"Fireside North Attleboro, MA",37.7
871,Georgia Watersports,"3016 N Columbia St, Milledgeville, Georgia 31031, United States",3016 N Columbia St,Milledgeville,GA,Georgia,31031,US,478-454-0084,http://www.georgiawatersports.com/,www.georgiawatersports.com,33.178902,-83.287799,RVTI,true,"Fireside Byron, GA",45.5
873,Giant Recreation World - Ormond Beach,"280 Destination Daytona Lane, Ormond Beach, Florida 32174, United States",280 Destination Daytona Lane,Ormond Beach,FL,Florida,32174,US,386-673-1615,,,29.343473,-81.132366,RVTI,true,"Fireside Longwood, FL",46
874,Giant Recreation World - Palm Bay,"1355 Clover Drive Northeast, Palm Bay Florida, Florida 32907, United States",1355 Clover Drive Northeast,Palm Bay Florida,FL,Florida,32907,US,321-541-2205,https://Giant Recreation world .com,Giant Recreation world .com,28.018283,-80.611574,RVTI,true,"Fireside Longwood, FL",64.7
879,Great American RV - Grand Bay,"12167 Interchange Dr, Grand By, Alabama 36541, United States",12167 Interchange Dr,Grand By,AL,Alabama,36541,US,,https://www.greatamericanrv.com/,www.greatamericanrv.com,30.498274,-88.331278,RVTI,true,"Fireside Gulf Shores, AL",41.4
881,Great American RV - Heflin,"6400 Alabama 46, Heflin, Alabama 36264, United States",6400 Alabama 46,Heflin,AL,Alabama,36264,US,(256) 530-8929,https://www.greatamericanrv.com/,www.greatamericanrv.com,33.647993,-85.511263,RVTI,true,"Fireside Gadsden, AL",38.1
891,"Help My RV Repairs, LLC","7659 W Hatcher Rd, Peoria, Arizona 85345, United States",7659 W Hatcher Rd,Peoria,AZ,Arizona,85345,US,602-918-0046,https://helpmyrvrepairs.com/,helpmyrvrepairs.com,33.570528,-112.223336,RVTI,true,"Fireside Apache Junction, AZ",40.3
895,Holly Acres RV & Marine,"13270 Minnieville Road, Woodbridge, Virginia 22192, United States",13270 Minnieville Road,Woodbridge,VA,Virginia,22192,US,(703) 494-5600,https://www.hollyacres.com/,www.hollyacres.com,38.66132,-77.297723,RVTI,true,"Fireside Woodbridge, VA",2.6
896,Honest RV Mobile Repair,"4600 Southwest 34th Street, Gainesville, Florida 32608, United States",4600 Southwest 34th Street,Gainesville,FL,Florida,32608,US,352-213-8376,https://honestrvrepair.com,honestrvrepair.com,29.610425,-82.373535,RVTI,true,"Fireside St. Augustine, FL",66.5
899,I-80 RV Sales & Rental,"18806 Capehart Road, Gretna, Nebraska 68028, United States",18806 Capehart Road,Gretna,NE,Nebraska,68028,US,(402) 332-0555,https://rvomaha.com/,rvomaha.com,41.118396,-96.210181,RVTI,true,"Fireside Omaha, NE",17.2
902,JET mobile RV Repair,"735 Macon Rd, Reynolds, Georgia 31076-0332, United States",735 Macon Rd,Reynolds,GA,Georgia,31076-0332,US,760-521-6480,https://rv-and-camper-repair-services.cmac.ws/jet-mobile-rv-repair/6193/,rv-and-camper-repair-services.cmac.ws/jet-mobile-rv-repair/6193,32.610981,-84.100133,RVTI,true,"Fireside Byron, GA",20
905,Katy RV Repair,"6402 Buchanan Pine Lane, Katy, Texas 77449, United States",6402 Buchanan Pine Lane,Katy,TX,Texas,77449,US,(714) 878-4800,https://Katy RV Repair ?Just_another_WordPress_site=,Katy RV Repair ?Just_another_WordPress_site=,29.866169,-95.698046,RVTI,true,"Fireside Livingston, TX",74.1
908,Lazy River at Granville,"2340 Dry Creek Road Northeast, Granville, Ohio 43023, United States",2340 Dry Creek Road Northeast,Granville,OH,Ohio,43023,US,740-366-4385,https://lazyriveratgranville.com,lazyriveratgranville.com,40.123318,-82.494639,RVTI,true,"Fireside New Philadelphia, OH",60.8
912,"Lone Star RV - Inspector, Alpine Utah","663 Ridge Lane, Alpine, Utah 84004, United States",663 Ridge Lane,Alpine,UT,Utah,84004,US,435-287-7248,https://www.facebook.com/people/LoneStar-RV/100064794158258,www.facebook.com/people/LoneStar-RV/100064794158258,40.443707,-111.764827,RVTI,true,"Fireside Layton, UT",43.9
914,Loromar Mobile RV Repair,"8521 Blanco Road, San Antonio, Texas 78216, United States",8521 Blanco Road,San Antonio,TX,Texas,78216,US,(210) 504-6811,https://loromar.com/,loromar.com,29.544732,-98.509365,RVTI,true,"Fireside Austin, TX",67.8
915,Lynden Sports Center,"1016 O&#039;Malley Drive, Coopersville, Michigan 49404, United States",1016 O&#039;Malley Drive,Coopersville,MI,Michigan,49404,US,(616) 997-8888,https://lyndensportscenter.com/,lyndensportscenter.com,43.055759,-85.954242,RVTI,true,"Fireside Grandville, MI",14
916,M&G Trailer Ranch and Marine,"777 South Highway 288B, Clute, Texas 77531, United States",777 South Highway 288B,Clute,TX,Texas,77531,US,979-265-8166,https://www.mgtrailerranch.com/,www.mgtrailerranch.com,29.039752,-95.400257,RVTI,true,"Fireside Manvel, TX",29.3
919,Mark Twain Lake Jellystone Park,"42819 Landing Lane, Monroe City, Missouri 63456, United States",42819 Landing Lane,Monroe City,MO,Missouri,63456,US,(573) 735-9422,https://www.marktwainlakejellystone.com/,www.marktwainlakejellystone.com,39.565337,-91.660162,RVTI,true,"Fireside Lake St. Louis, MO",71.1
920,Markquart RV - Ramsey,"7405 U.S. 10, Ramsey, Minnesota 55303, United States",7405 U.S. 10,Ramsey,MN,Minnesota,55303,US,763-712-1393,https://www.markquartrvramsey.com/,www.markquartrvramsey.com,45.228978,-93.454088,RVTI,true,"Fireside Buffalo, MN",20.8
926,Meyers RV Superstores of Harrisburg (1),"7301 Allentown Boulevard, Harrisburg, Pennsylvania 17112, United States",7301 Allentown Boulevard,Harrisburg,PA,Pennsylvania,17112,US,844-240-1802,,,40.330761,-76.744397,RVTI,true,"Fireside Lancaster, PA",30.8
927,Meyers RV-Joppa MD,"1002 Pulaski Highway, Joppatowne, Maryland 21085, United States",1002 Pulaski Highway,Joppatowne,MD,Maryland,21085,US,4433725072,https://www.meyersrvsuperstores.com/,www.meyersrvsuperstores.com,39.431834,-76.340618,RVTI,true,"Fireside Lancaster, PA",41.9
928,Midway RV Center [Grand Rapids],"5590 Division Avenue South, Grand Rapids, Michigan 49548, United States",5590 Division Avenue South,Grand Rapids,MI,Michigan,49548,US,(616) 534-9641,https://www.midwayrv.com,www.midwayrv.com,42.86264,-85.662892,RVTI,true,"Fireside Grandville, MI",6
929,Miller RV,"10918 Osprey Drive, Charlotte, North Carolina 28226, United States",10918 Osprey Drive,Charlotte,NC,North Carolina,28226,US,(704) 941-5849,https://carolinarvcollisioncenter.com,carolinarvcollisioncenter.com,35.085671,-80.865475,RVTI,true,"Fireside Concord, NC",27.5
931,Mobile RV DR LLC,"5753 Highway 85 North, Crestview, Florida 32536, United States",5753 Highway 85 North,Crestview,FL,Florida,32536,US,(727) 648-7589,https://www.facebook.com/p/Mobile-RV-Dr-LLC-100057517716619/,www.facebook.com/p/Mobile-RV-Dr-LLC-100057517716619,30.799564,-86.555172,RVTI,true,"Fireside Pensacola, FL",47.2
935,"Murphy RV, LLC","174 East Hibiscus Boulevard, Melbourne, Florida 32901, United States",174 East Hibiscus Boulevard,Melbourne,FL,Florida,32901,US,,https://www.murphyrvsales.com/,www.murphyrvsales.com,28.086137,-80.618058,RVTI,true,"Fireside Longwood, FL",61.1
936,My RV Inspection,"1991 State Road 60 #1026, Valrico, Florida 33594, United States",1991 State Road 60 #1026,Valrico,FL,Florida,33594,US,813-484-9974,https://myrvinspection.com/,myrvinspection.com,27.936532,-82.253237,RVTI,true,"Fireside Bradenton, FL",36.1
937,Nashville RV Rentals,"4242 Long Lane, Franklin, Tennessee 37064, United States",4242 Long Lane,Franklin,TN,Tennessee,37064,US,615-326-6563,https://nashvillervrentals.com/?utm_campaign=gmb,nashvillervrentals.com/?utm_campaign=gmb,35.864099,-86.830419,RVTI,true,"Fireside Manchester, TN",49.3
938,National Indoor RV Centers - Nashville,"1000 Aubrey Dr., Lebanon, Tennessee 37090, United States",1000 Aubrey Dr.,Lebanon,TN,Tennessee,37090,US,615-527-8960,https://www.nirvc.com,www.nirvc.com,36.176267,-86.317306,RVTI,true,"Fireside Manchester, TN",49.7
939,National RV Inspection Services,"PO Box 5, Verona, New Jersey 07044, United States",PO Box 5,Verona,NJ,New Jersey,07044,US,(877) 239-8234,https://www.mobilervinspector.com,www.mobilervinspector.com,40.836743,-74.247278,RVTI,true,"Fireside Montgomery County, PA",72.9
941,"North American RV Service, Inc.","15315 Sierra Pines Court, Houston, Texas 77068, United States",15315 Sierra Pines Court,Houston,TX,Texas,77068,US,844-373-6278,http://www.na-rv.com/,www.na-rv.com,30.00593,-95.490728,RVTI,true,"Fireside Livingston, TX",59
942,Omaha RV Repair,"2500 Deerfield Ave, Freemont, Nebraska 68025, United States",2500 Deerfield Ave,Freemont,NE,Nebraska,68025,US,4025170149,https://omaharvrepair.com/,omaharvrepair.com,41.421874,-96.464765,RVTI,true,"Fireside Omaha, NE",29.8
943,Optimum RV - Bushnell,"2540 W C 48, Bushnell, Florida 33513, United States",2540 W C 48,Bushnell,FL,Florida,33513,US,(352) 569-9474,https://www.optimumrv.com/,www.optimumrv.com,28.669328,-82.146034,RVTI,true,"Fireside Lithia, FL",55.6
944,Optimum RV of Zephyrhills,"3334 Paul S Buchman Hwy, Zephyrhills, Florida 33540, United States",3334 Paul S Buchman Hwy,Zephyrhills,FL,Florida,33540,US,(833) 889-1898,https://www.optimumrv.com/,www.optimumrv.com,28.206118,-82.173506,RVTI,true,"Fireside Bradenton, FL",54.7
945,Optimum RV-Spartanburg,"9600 Ashville Hwy, Inman, South Carolina 29349, United States",9600 Ashville Hwy,Inman,SC,South Carolina,29349,US,,https://www.optimumrv.com,www.optimumrv.com,35.02909,-82.036925,RVTI,true,"Fireside Asheville, NC",48.7
946,Orlando RV - Casselberry,"485 State Rd 436, Casselberry, Florida 32707, United States",485 State Rd 436,Casselberry,FL,Florida,32707,US,407-409-7707,https://www.bluecompassrv.com/locations/florida/orlando,www.bluecompassrv.com/locations/florida/orlando,28.655198,-81.334789,RVTI,true,"Fireside Longwood, FL",3.3
947,Overall RV LLC,"7432 S. Quail Circle Unit 1826, Littleton, Colorado 80127, United States",7432 S. Quail Circle Unit 1826,Littleton,CO,Colorado,80127,US,720-745-2466,https://www.orvrepair.com/lander,www.orvrepair.com/lander,39.582021,-105.123111,RVTI,true,"Fireside Arvada, CO",15.4
948,Owens RV & Marine,"281 Summit Ridge Road, Franklin, North Carolina 28734, United States",281 Summit Ridge Road,Franklin,NC,North Carolina,28734,US,823-332-1523,https://www.owensrvmobilerepair.com/,www.owensrvmobilerepair.com,35.256235,-83.3093,RVTI,true,"Fireside Asheville, NC",48.7
951,Pleasureland RV - Long Prairie,"22783 U.S. Hwy 71, Long Prarie, Minnesota 56347, United States",22783 U.S. Hwy 71,Long Prarie,MN,Minnesota,56347,US,(800) 247-0687,https://www.pleasurelandrv.com/,www.pleasurelandrv.com,45.959162,-94.867029,RVTI,true,"Fireside Buffalo, MN",72.6
953,PPL Motorhomes - Cleburne,"2408 North Main Street, Cleburne, Texas 76033, United States",2408 North Main Street,Cleburne,TX,Texas,76033,US,1-800-775-4775,https://www.pplmotorhomes.com/,www.pplmotorhomes.com,32.386562,-97.389899,RVTI,true,"Fireside Fort Worth, TX",25.7
956,Price Mobile RV Repair,"2010 U.S. 190, Livingston, Texas 77351, United States",2010 U.S. 190,Livingston,TX,Texas,77351,US,(936) 215-1537,https://www.facebook.com/p/Price-Mobile-RV-Repai,www.facebook.com/p/Price-Mobile-RV-Repai,30.720028,-94.962581,RVTI,true,"Fireside Livingston, TX",1.9
957,Quality RV,"133 Farm to Market Road 2738, Alvarado, Texas 76009, United States",133 Farm to Market Road 2738,Alvarado,TX,Texas,76009,US,817-764-1363,https://www.qualityrvsolutions.com/,www.qualityrvsolutions.com,32.425052,-97.152369,RVTI,true,"Fireside Fort Worth, TX",25.1
958,Radius Mobile RV Repair,"3600 Brandons Bluff Court, Sandy Hook, Virginia 23153, United States",3600 Brandons Bluff Court,Sandy Hook,VA,Virginia,23153,US,(804) 920-7063,https://www.radiusmobilerepair.com/,www.radiusmobilerepair.com,37.783483,-77.990089,RVTI,true,"Fireside Woodbridge, VA",72.6
962,Ride North RV,"1804 N Stephenson Ave, Iron Mountain, Michigan 49801, United States",1804 N Stephenson Ave,Iron Mountain,MI,Michigan,49801,US,906-779-1720,https://www.uppowersports.com/,www.uppowersports.com,45.841958,-88.051315,RVTI,true,"Fireside Upper Peninsula, MI",67.7
966,Ron Hoover RV & Marine - Georgetown,"4500 S I-35, Georgetown, Texas 78626, United States",4500 S I-35,Georgetown,TX,Texas,78626,US,(512) 361-5446,https://www.ronhoover.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb%20listing,www.ronhoover.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb%20listing,30.603305,-97.68881,RVTI,true,"Fireside Austin, TX",23.4
970,Ron Hoover RV & Marine - San Antonio,"10472 W Loop 1604 N, San Antonio, Texas 78254, United States",10472 W Loop 1604 N,San Antonio,TX,Texas,78254,US,(210) 681-2628,https://www.ronhooverrvs.com/,www.ronhooverrvs.com,29.540179,-98.678139,RVTI,true,"Fireside New Braunfels, TX",35.1
972,"Rona RV, LLC","30 West Broad Street, Pataskala, Ohio 43062, United States",30 West Broad Street,Pataskala,OH,Ohio,43062,US,740-927-9971,https://www.ronarv.com/,www.ronarv.com,40.003489,-82.675505,RVTI,true,"Fireside New Philadelphia, OH",73
973,Rose Point Park Cabins & Camping,"8775 Old Route 422, New Castle, Pennsylvania 16101, United States",8775 Old Route 422,New Castle,PA,Pennsylvania,16101,US,(724) 924-2415,https://rosepointpark.com/,rosepointpark.com,40.971942,-80.184123,RVTI,true,"Fireside New Philadelphia, OH",74
974,RV Care Pros LLC,"9070 Beach Blvd, Jacksonville, Florida 32216, United States",9070 Beach Blvd,Jacksonville,FL,Florida,32216,US,(833) 782-2731,https://RVCarePros.com,RVCarePros.com,30.286069,-81.561177,RVTI,true,"Fireside St. Augustine, FL",30.8
975,RV Concierge - Perkasie,"21 Fairview Ave, Perkasie, Pennsylvania 18944, United States",21 Fairview Ave,Perkasie,PA,Pennsylvania,18944,US,+1 (609) 350-8140,https://thervconcierge.com/,thervconcierge.com,40.368182,-75.288279,RVTI,true,"Fireside Lancaster, PA",58.3
978,"RV Doctor, LLC","73663 363rd Street, Kimball, Minnesota 55353, United States",73663 363rd Street,Kimball,MN,Minnesota,55353,US,612-750-0038,https://rvdr.tech/,rvdr.tech,45.271479,-94.282149,RVTI,true,"Fireside Buffalo, MN",21
979,RV Dynasty,"10001 S US Highway 31, Bunker Hill, Indiana 46914, United States",10001 S US Highway 31,Bunker Hill,IN,Indiana,46914,US,(765) 689-8815,https://www.rvdynasty.com/,www.rvdynasty.com,41.896552,-86.317593,RVTI,true,"Fireside Hudsonville, MI",71.2
980,RV GURU LLC,"36310 FL-70, Myakka City, Florida 34251, United States",36310 FL-70,Myakka City,FL,Florida,34251,US,(941) 405-7189,https://www.rvgurullc.com/,www.rvgurullc.com,27.352185,-82.170325,RVTI,true,"Fireside Bradenton, FL",26.8
981,RV Home Inspections LLC,"17902 E Cypress Hill Cir, Cypress, Texas 77433, United States",17902 E Cypress Hill Cir,Cypress,TX,Texas,77433,US,,https://rvhomeinspections.com/,rvhomeinspections.com,30.03024,-95.713907,RVTI,true,"Fireside Livingston, TX",66.2
982,Rv inspector guru,"131 Southwood Dr, Burleson, Texas 76028, United States",131 Southwood Dr,Burleson,TX,Texas,76028,US,(817) 307-9984,,,32.564816,-97.226196,RVTI,true,"Fireside Fort Worth, TX",14.5
983,RV Land TX,"23401 Interstate 35, Kyle, Texas 78640, United States",23401 Interstate 35,Kyle,TX,Texas,78640,US,(512) 234-6978,https://www.rvlandtx.com/,www.rvlandtx.com,29.969433,-97.87346,RVTI,true,"Fireside Austin, TX",22
988,RV Value Mart - Bath,"7514 Beth Bath Pike, Bath, Pennsylvania 18014, United States",7514 Beth Bath Pike,Bath,PA,Pennsylvania,18014,US,(610) 936-9265,https://www.rvvaluemart.com/,www.rvvaluemart.com,40.707467,-75.394455,RVTI,true,"Fireside Lancaster, PA",66.6
992,"Schulte Industries, Inc.","2610 Benton Road, Mount Vernon, Illinois 62864, United States",2610 Benton Road,Mount Vernon,IL,Illinois,62864,US,618-204-5869,https://schulteindustriesinc.com/,schulteindustriesinc.com,38.288031,-88.902648,RVTI,true,"Fireside Collinsville, IL",64.2
995,Southern Michigan RV,"99 W Carleton Rd, Hillsdale, Michigan 49242, United States",99 W Carleton Rd,Hillsdale,MI,Michigan,49242,US,(517) 398-9500,https://www.southernmichiganrv.com/,www.southernmichiganrv.com,41.927645,-84.64039,RVTI,true,"Fireside Lansing, MI",55.8
996,Stahmann Sales Co.,"2021 FM 78, Seguin, Texas 78155, United States",2021 FM 78,Seguin,TX,Texas,78155,US,(800) 282-0882,https://www.stahmannrv.com/,www.stahmannrv.com,29.587931,-97.997459,RVTI,true,"Fireside Austin, TX",49.3
998,Superior RV,"21351 US Hwy 431, Guntersville, Alabama 35976, United States",21351 US Hwy 431,Guntersville,AL,Alabama,35976,US,(256) 849-0702,https://www.superior-rv.com,www.superior-rv.com,33.774964,-85.89444,RVTI,true,"Fireside Gadsden, AL",17.7
999,T & S RV and Sport,"9920 N Hwy 6 Loop, Navasota, Texas 77868, United States",9920 N Hwy 6 Loop,Navasota,TX,Texas,77868,US,936-825-2357,https://www.tsrvs.com/navasota-tx,www.tsrvs.com/navasota-tx,30.380882,-96.069359,RVTI,true,"Fireside Livingston, TX",71.4
1000,Talin RV Service,"11138 Croom Rital Rd, Brooksville, Florida 34602, United States",11138 Croom Rital Rd,Brooksville,FL,Florida,34602,US,(352) 942-2653,http://talinrv.com/,talinrv.com,28.587575,-82.226311,RVTI,true,"Fireside Lithia, FL",49.8
1001,The Breeze RV,"411 Walnut Rd. #11102, Green Cove Springs, Florida 32043, United States",411 Walnut Rd. #11102,Green Cove Springs,FL,Florida,32043,US,(804) 269-6728,https://www.thebreezerv.com,www.thebreezerv.com,29.993202,-81.679807,RVTI,true,"Fireside St. Augustine, FL",22.9
1003,The Mobile RV Tech,"514 Americas Way #12781, Box Elder, South Dakota 57719, United States",514 Americas Way #12781,Box Elder,SD,South Dakota,57719,US,(480) 238-3447,https://themobilervtech.com,themobilervtech.com,44.103147,-103.145129,RVTI,true,"Fireside Black Hills, SD",23.2
